Track,Track Version,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime (HH:MM:SS)
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.223015873015873,0.6333333333333333,0.0,0.32592592592592595,0.21052631578947367,0.5333333333333333,0.0,0.3018867924528302,8,0,30,7,38,7976353700,00:00:07
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.223015873015873,0.6904761904761904,0.0,0.3342656157301466,0.21052631578947367,0.6153846153846154,0.0,0.3137254901960784,8,0,30,5,38,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.3682539682539682,0.6333333333333333,0.0,0.43333333333333335,0.34782608695652173,0.5333333333333333,0.0,0.4210526315789474,8,0,15,7,23,8111982424,00:00:08
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.3682539682539682,0.6904761904761904,0.0,0.4523809523809524,0.34782608695652173,0.6153846153846154,0.0,0.4444444444444444,8,0,15,5,23,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.4296296296296296,0.6333333333333333,0.0,0.4761904761904763,0.4,0.5333333333333333,0.0,0.4571428571428572,8,0,12,7,20,7794125644,00:00:07
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.4296296296296296,0.6904761904761904,0.0,0.4981684981684982,0.4,0.6153846153846154,0.0,0.4848484848484849,8,0,12,5,20,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.41904761904761906,0.6333333333333333,0.0,0.47936507936507944,0.42105263157894735,0.5333333333333333,0.0,0.47058823529411764,8,0,11,7,19,7848373876,00:00:07
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.41904761904761906,0.6904761904761904,0.0,0.5021645021645021,0.42105263157894735,0.6153846153846154,0.0,0.5,8,0,11,5,19,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,-,-
conference,conference-dbpedia,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
