Track,Track Version,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime (HH:MM:SS)
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.5498423688639639,0.5784433367617512,0.19889470939891107,0.5499159807759346,0.5303514376996805,0.5442622950819672,0.16666666666666666,0.5372168284789645,166,27,147,139,313,57968294865,00:00:57
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.5498423688639639,0.6834471241712171,0.2755668934240363,0.5984649734645752,0.5303514376996805,0.640926640926641,0.2288135593220339,0.5804195804195804,166,27,147,93,313,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46,0,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.7052351748780319,0.5420404011335784,0.09138382625777586,0.596917452172912,0.6842105263157895,0.5114754098360655,0.10493827160493827,0.5853658536585366,156,17,72,149,228,57825494321,00:00:57
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.705235174878032,0.6384582303510059,0.11815948601662887,0.657371426818884,0.6842105263157895,0.6023166023166023,0.1440677966101695,0.6406570841889118,156,17,72,103,228,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46,0,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw0/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.7779240989325024,0.5361346959487931,0.08621792151203918,0.6185461912491123,0.751219512195122,0.5049180327868853,0.08641975308641975,0.6039215686274509,154,14,51,151,205,57788875228,00:00:57
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.7779240989325021,0.6316542337954564,0.10839002267573696,0.6822640490838479,0.751219512195122,0.5945945945945946,0.11864406779661017,0.6637931034482759,154,14,51,105,205,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46,0,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw1/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.7541146684003827,0.5119013965684349,0.03584656084656085,0.5959868225372101,0.725,0.47540983606557374,0.037037037037037035,0.5742574257425742,145,6,55,160,200,57993693986,00:00:57
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.7541146684003829,0.6065796189692888,0.06587301587301587,0.6562002005790505,0.725,0.5598455598455598,0.05084745762711865,0.6318082788671023,145,6,55,114,200,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46,0,-,-
conference,conference-v1,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-
